,name,market,sectorCode,sectorName,industryCode,industryName,tradingDate,marketCap,close,volume,amount,returnOn1Day,returnOn1Week,returnOn1Month,returnOn3Months,returnOn6Months,returnOn1Year,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyTwoWeekHighPct,fiftyTwoWeekLowPct,shares,sharesOutstanding,sharesPreferred,sharesFloating,sharesFloatingRate,foreignSharesHolding,foreignRate,foreignSharesLimit,foreignRateByLimit,numbersDate,trailingRevenue,trailingProfit,trailingNetProfit,trailingProfitRate,trailingEps,trailingPs,trailingPe,trailingPeg,yoyRevenue,yoyProfit,yoyNetProfit,yoyProfitRate,yoyEps,fiscalMonth,ifrsType,fiscalRevenue,fiscalRevenueGrowth,fiscalProfit,fiscalProfitGrowth,fiscalProfitRate,fiscalProfitRateGrowth,fiscalNetProfit,fiscalNetProfitGrowth,fiscalAsset,fiscalAssetGrowth,fiscalCapital,fiscalDebt,fiscalDebtGrowth,fiscalDebtRatio,fiscalRetentionRate,fiscalDividendYield,fiscalPayoutRatio,fiscalPayoutRatioGrowth,returnOnAsset,returnOnEquity,fiscalEps,fiscalEpsGrowth,fiscalPe,fiscalPriceToBook,fiscalDps,fiscalDpsGrowth,estimation,estimatedMonth,targetPrice,targetPricePct,nOfEstimations,estimatedRevenue,estimatedRevenueGrowth,estimatedProfit,estimatedProfitRate,estimatedProfitGrowth,estimatedProfitRateGrowth,estimatedNetProfit,estimatedNetProfitGrowth,estimatedAsset,estimatedAssetGrowth,estimatedDebt,estimatedDebtGrowth,estimatedEps,estimatedEpsGrowth,estimatedPe,forwardEps,forwardPe,forwardPeg,estimatedDps,estimatedDpsGrowth,estimatedPayoutRatio,estimatedPayoutRatioGrowth,wicsDate,groupByMarketCap,industryNameKrx,industryPe,products,ipo,beta
006400,삼성SDI,kospi,G45,IT,WI630,IT가전,20260327,32637139650000,405000,563731,221873108750,2.14,1.12,-6.47,47.81,92.4,105.3,466000,160200,-13.09,152.81,80585530,80585530,1617896,57965372,71.93,19705062,24.45,80585530,24.45,20260325,132667,-19975,-5848,-15.06,-8438.0,2.46,-48.0,,2.78,적자지속,적자지속,적자지속,적자지속,2025/12,D,132667,-20.04,-19975,적자전환,-15.06,적자전환,-5849,적자전환,422553,4.08,235701,186852,-1.81,79.28,5139.8,0.4,11.9,258.43,-1.41,-3.15,,적자전환,,1.5,971.0,0.0,3.9,2026/12(E),474762.0,-14.69,22.0,151012,13.83,-4685,-3.1,적자지속,적자지속,403,흑자전환,451242,6.79,218111,16.73,21.0,흑자전환,19285.71,3943.77,102.69,-1.51,978.0,,195.57,,20260326,kosdaq150,일차전지 및 이차전지 제조업,39.15,"2차전지, 전자재료 제조 판매",19790227,1.137
009150,삼성전기,kospi,G45,IT,WI610,IT하드웨어,20260327,32417064064000,434000,590219,251712574000,-5.03,-6.57,-6.67,67.57,117.0,216.56,479500,109500,-9.49,296.35,74693696,74693696,2906984,54923173,73.53,28819169,38.59,74693696,38.59,20260325,113143,9134,7310,8.07,9099.0,2.87,47.7,6.88,16.44,108.26,7.62,78.96,6.93,2025/12,D,113145,9.91,9133,24.26,8.07,13.03,7310,3.95,145959,14.1,97973,47986,27.06,48.98,2397.0,0.92,24.01,25.58,5.34,7.7,9050.18,3.96,50.22,3.66,2350.0,30.56,4.0,2026/12(E),470455.0,-7.75,22.0,127831,12.98,13601,10.64,48.92,31.85,11100,51.85,152818,4.7,46104,-3.92,14037.0,54.27,30.92,15039.71,28.86,0.19,2491.0,6.0,16.76,-30.2,20260326,kosdaq150,전자부품 제조업,39.15,"수동소자 (MLCC, Inductor, Chip Resistor 등), 모듈(카메라모듈, 통신모듈), 반도체패키지 기판",19790227,1.023
010130,고려아연,kospi,G15,소재,WI200,비철금속,20260327,30745883337000,1473000,27136,39277387500,-4.72,-7.18,-30.35,14.36,56.2,75.57,2115000,653000,-30.35,125.57,20872969,20872969,0,9597861,45.98,1983725,9.5,20872969,9.5,20260325,165879,12319,7702,7.43,38400.0,1.85,38.36,,39.77,256.19,흑자전환,154.39,흑자전환,2025/12,D,165879,37.63,12319,70.27,7.43,23.83,7702,295.38,203957,37.88,111842,92115,27.99,82.36,9701.94,1.52,54.2,-70.86,4.38,8.48,39695.99,319.22,40.13,2.85,20000.0,14.29,4.0,2026/12(E),1905000.0,-22.68,5.0,214349,29.22,18813,8.78,52.72,18.17,12933,67.92,209952,2.94,88563,-3.86,62205.0,61.46,23.68,64546.19,22.82,0.16,23000.0,15.0,37.12,-31.51,20260326,kosdaq150,1차 비철금속 제조업,47.14,"연,아연괴 제조,판매",19900728,0.952
086790,하나금융지주,kospi,G40,금융,WI500,은행,20260327,30476676633000,109500,541976,58186201450,0.64,-3.27,-13.1,16.74,23.17,77.76,131300,52200,-16.6,109.77,278325814,278325814,0,241091288,86.62,187276169,67.31,278325814,67.31,20260325,224597,53508,40366,23.82,14072.0,1.36,7.78,0.54,-5.4,48.01,10.84,56.45,14.43,2025/12,D,224597,-6.87,53509,10.21,23.82,18.33,40366,7.11,6745907,5.76,456456,6289451,5.83,1377.89,2905.14,4.36,28.3,3.13,0.62,9.17,14098.57,9.62,7.71,0.67,4105.0,14.03,4.0,2026/12(E),141444.0,-22.58,18.0,234653,4.48,57777,24.62,7.98,3.36,42664,5.69,7022491,4.1,6546585,4.09,15223.0,7.89,7.19,15396.6,7.11,0.01,4430.0,7.92,28.9,2.12,20260326,kosdaq150,기타 금융업,14.92,기타 금융,20051212,0.642
015760,한국전력,kospi,G55,유틸리티,WI800,유틸리티,20260327,28278517591850,44050,2298851,99496240475,-4.24,-10.38,-31.49,-9.18,22.36,97.53,67900,21350,-35.13,106.32,641964077,641964077,0,289056216,45.03,143596552,22.38,256785631,55.91,20260325,974293,134906,86667,13.85,13311.0,0.29,3.31,0.11,0.65,-19.42,29.71,-19.94,30.4,2025/12,D,974293,4.32,134906,61.28,13.85,54.58,86667,139.28,2549275,3.29,493229,2056045,0.08,416.85,1400.71,3.27,11.42,202.12,3.45,19.4,13424.86,144.73,3.46,0.61,1542.0,623.94,3.9,2026/12(E),74077.0,-40.53,13.0,984276,1.02,176943,17.98,31.16,29.82,111163,28.26,2584162,1.37,1988408,-3.29,17090.0,28.39,2.58,17528.3,2.51,0.01,1860.0,20.62,10.74,-5.95,20260326,kosdaq150,전기업,7.05,"전력자원개발,발전,송전,전력용기자재확보",19890810,0.784
005490,POSCO홀딩스,kospi,G15,소재,WI210,철강,20260327,27598136632000,341000,223926,74834792500,-0.44,-0.73,-16.11,10.71,21.35,13.48,413000,233500,-17.43,46.04,80932952,80932952,0,65358907,80.76,23762093,29.36,80932952,29.36,20260325,690949,18271,5043,2.64,8051.0,0.4,42.35,,-5.41,-86.69,적자지속,-85.19,적자지속,2025/12,D,690949,-4.94,18271,-15.94,2.64,-11.71,5044,-46.77,1051924,1.73,623777,428147,2.05,68.64,11696.46,3.28,160.45,84.02,0.48,1.18,8073.65,-38.15,42.36,0.49,10000.0,0.0,4.0,2026/12(E),478842.0,-28.79,19.0,723368,4.69,32267,4.46,76.6,68.94,18909,274.88,1062231,0.98,433450,1.24,22776.0,181.71,14.97,24186.7,14.1,0.28,10176.0,1.76,43.55,-72.86,20260326,kosdaq150,1차 철강 제조업,47.14,"열연코일,냉연강판,후판,선재,스테인리스 제조",19880610,0.85
042700,한미반도체,kospi,G45,IT,WI620,반도체,20260327,26496791600000,278000,683013,182467364250,0.0,-10.18,29.6,109.65,195.43,247.93,333500,59500,-16.64,367.23,95312200,95312200,0,41715470,43.77,6707353,7.04,95312200,7.04,20260325,5766,2513,2140,43.58,2232.0,45.95,124.55,-2.59,-44.52,-61.61,-48.76,-30.82,-48.03,2025/12,D,5767,3.18,2514,-1.57,43.59,-4.62,2140,40.24,8133,14.4,6903,1230,-27.65,17.82,5539.23,0.63,35.63,-21.83,28.08,34.76,2409.64,41.96,124.5,36.95,800.0,11.11,4.0,2026/12(E),235000.0,18.3,2.0,8135,41.06,4043,49.7,60.82,14.02,3965,85.28,12984,59.65,2299,86.91,4160.0,86.3,66.83,4711.06,59.01,0.66,720.0,-10.0,17.31,-51.42,20260326,kosdaq150,특수 목적용 기계 제조업,132.77,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",20050722,1.395
009540,HD한국조선해양,kospi,G20,산업재,WI240,조선,20260327,25902960456000,366000,192983,69429734250,-2.4,-9.52,-21.71,-9.18,-9.18,86.35,479500,186200,-23.67,96.56,70773116,70773116,0,44743299,63.22,24094950,34.06,70773116,34.06,20260325,299332,39045,29284,13.04,30638.0,0.87,11.95,0.45,13.82,107.95,36.57,82.64,26.48,2025/12,D,299332,17.21,39045,172.26,13.04,132.03,29284,101.32,395422,7.69,169084,226339,0.31,133.86,3657.53,3.02,29.73,19.83,7.68,17.78,31454.25,84.96,12.24,2.0,12300.0,141.18,4.0,2026/12(E),563500.0,-35.05,10.0,329669,10.13,54356,16.49,39.21,26.46,43027,46.93,452281,14.38,254680,12.52,48632.0,58.73,7.53,52595.63,6.96,0.05,16200.0,31.71,26.65,-10.36,20260326,kosdaq150,기타 금융업,14.92,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",19990824,0.85
000250,삼천당제약,kosdaq,G35,건강관리,WI410,건강관리,20260327,25850134144000,1102000,177829,198173248500,-4.84,21.5,89.02,398.64,387.61,512.22,1102000,130900,0.0,741.86,23457472,23457472,0,14435577,61.54,1350127,5.76,23457472,5.76,20260324,2317,84,120,3.63,320.0,111.57,3443.75,,19.93,흑자전환,흑자전환,흑자전환,흑자전환,2025/12(P),D,2318,9.91,85,226.92,3.67,198.37,119,흑자전환,5198,27.4,3494,1704,55.47,48.76,2173.68,0.13,39.42,,-1.09,-4.49,181.31,흑자전환,5162.5,98.21,200.0,0.0,,2026/12(E),,,,2350,1.38,450,19.15,429.41,421.8,390,227.73,,0.0,,0.0,,302.76,,3282.14,335.76,31.08,,0.0,,0.0,20260326,kospi200,의약품 제조업,1320.72,"하메론, 아토로우",20001004,1.403
298040,효성중공업,kospi,G20,산업재,WI230,기계,20260327,25148305956000,2697000,56990,151869355000,-5.7,-1.39,-2.39,53.5,99.33,508.12,2990000,382500,-9.8,605.1,9324548,9324548,0,5211440,55.89,2654539,28.47,9324548,28.47,20260325,59685,7470,5028,12.52,55756.0,4.21,48.37,0.52,10.91,97.05,66.6,77.76,92.19,2025/12,D,59685,21.93,7470,106.07,12.52,68.96,5028,125.57,72279,16.23,24897,47382,13.81,190.31,4945.69,0.42,13.91,-33.51,7.48,24.41,58284.6,133.52,51.3,11.34,7500.0,50.0,4.0,2026/12(E),3373077.0,-20.04,13.0,69604,16.62,10766,15.47,44.12,23.56,7965,58.41,80904,11.93,48440,2.23,83530.0,49.82,32.29,95802.63,28.15,0.2,9897.0,31.96,11.59,-16.68,20260326,kosdaq150,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",39.15,-,20180713,1.172
316140,우리금융지주,kospi,G40,금융,WI500,은행,20260327,24701668168000,33650,999706,32974233500,1.36,-0.74,-13.72,18.9,25.79,101.62,40800,15370,-17.52,118.93,734076320,734076320,0,651302995,88.72,344023001,46.88,734076320,46.88,20260325,157857,36907,32444,23.38,4238.0,1.56,7.94,-0.44,nan,7.52,-21.03,nan,-18.12,2025/12(P),D,220133,6.65,36906,-13.27,16.77,14.04,32444,2.3,5257533,5.57,358953,4898581,5.43,1364.69,797.59,7.81,31.13,10.78,0.62,9.39,4119.85,3.26,8.01,0.72,1360.0,13.33,3.9,2026/12(E),42106.0,-20.08,18.0,226113,2.72,45729,20.22,23.91,4.6,34259,5.59,6189610,17.73,5791267,18.22,4508.0,5.35,7.46,4551.72,7.39,0.01,1501.0,10.37,32.54,4.53,20260326,kosdaq150,기타 금융업,14.92,금융지주,20190213,0.616
034730,SK,kospi,G10,에너지,WI100,에너지,20260327,24179651450500,333500,85999,27915534000,-0.89,-7.36,-18.46,36.12,59.19,143.08,422500,115400,-21.07,188.99,72502703,72502703,566135,36085536,49.77,20680902,28.52,72502703,28.52,20260325,1227034,10998,35552,0.9,21864.0,0.2,15.25,,1.23,흑자전환,적자지속,흑자전환,적자지속,2025/12,D,1227033,-0.56,10998,-47.72,0.9,-47.06,35552,572.31,2135197,-0.68,856913,1278283,-5.09,149.17,167993.93,3.12,16.31,-83.01,1.66,6.35,22482.13,흑자전환,15.39,0.91,8000.0,14.29,4.0,2026/12(E),478455.0,-30.3,11.0,1237277,0.83,49026,3.96,345.77,340.0,73594,107.0,2247644,5.27,1342104,4.99,44349.0,102.85,7.52,48801.13,6.83,0.08,8009.0,0.11,7.89,-51.62,20260326,kosdaq150,기타 금융업,14.92,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",20091111,1.148
010120,LS ELECTRIC,kospi,G20,산업재,WI230,기계,20260327,24090000000000,803000,157221,123173618500,-3.72,-9.37,6.64,76.48,188.33,344.63,886000,149100,-9.37,438.56,30000000,30000000,0,15198598,50.66,6681901,22.27,30000000,22.27,20260325,49658,4264,2844,8.59,9554.0,4.85,84.05,2.55,12.13,8.17,33.44,-3.51,32.95,2025/12,D,49658,9.1,4264,9.42,8.59,0.35,2843,17.38,49567,10.51,21413,28154,8.49,131.48,1286.44,0.65,31.66,-11.86,6.02,14.67,9668.92,20.07,87.29,12.03,3000.0,3.45,4.0,2026/12(E),767278.0,4.66,18.0,60023,20.87,6310,10.51,47.98,22.35,4560,60.39,53479,7.89,28939,2.79,15139.0,58.46,53.04,16630.54,48.28,0.36,3287.0,9.57,21.62,-31.71,20260326,kosdaq150,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",39.15,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",19940711,1.399
272210,한화시스템,kospi,G20,산업재,WI250,"상사,자본재",20260327,23520463930500,124500,1009851,122706635850,-4.01,-8.46,11.76,127.61,109.24,279.0,162700,30150,-23.48,312.94,188919389,188919389,0,73202155,38.75,15888569,8.41,188919389,8.41,20260325,36641,1200,2092,3.28,1283.0,6.42,97.04,-1.0,49.77,-80.07,적자전환,-86.86,-96.74,2025/12,D,36642,30.69,1199,-45.33,3.27,-58.18,2091,-53.05,103273,77.74,50010,53263,58.78,106.5,416.98,0.92,45.17,204.18,2.59,6.6,1350.47,-46.69,101.15,5.02,500.0,42.86,3.7,2026/12(E),133833.0,-6.97,3.0,43332,18.26,3404,7.86,183.9,140.37,2995,43.23,78132,-24.34,49979,-6.17,1567.0,22.23,79.45,1818.67,68.46,0.29,350.0,-30.0,22.08,-51.12,20260326,kosdaq150,전자부품 제조업,39.15,"정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조",20191113,1.029
010140,삼성중공업,kospi,G20,산업재,WI240,조선,20260327,22924000000000,26050,2648278,67466273250,-1.14,-8.76,-10.02,8.77,18.68,89.18,31850,12720,-18.21,104.8,880000000,880000000,114845,670531708,76.2,293501306,33.34,880000000,33.34,20260325,106500,8622,5357,8.1,620.0,2.15,42.02,,5.09,70.03,흑자전환,61.86,흑자전환,2025/12,D,106500,7.54,8622,71.51,8.1,59.45,5358,894.06,149489,-13.06,40950,108538,-19.27,265.05,481.65,,,,3.33,13.74,631.62,749.32,42.51,4.53,,,4.0,2026/12(E),38182.0,-31.77,22.0,126866,19.12,15691,12.37,81.99,52.72,12126,126.32,182549,22.12,126293,16.36,1409.0,127.26,18.49,1543.99,16.87,0.25,200.0,,14.51,,20260326,kosdaq150,선박 및 보트 건조업,13.79,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",19940128,0.88
051910,LG화학,kospi,G15,소재,WI110,화학,20260327,22130699530500,313500,196579,60358242000,-0.16,1.13,-19.1,-6.7,7.18,16.54,419500,182400,-25.27,71.88,70592343,70592343,7688800,45901265,65.02,25114221,35.59,70592343,35.59,20260325,459322,-4659,-9770,-1.01,-23242.0,0.48,-13.49,,-8.84,적자지속,적자지속,적자지속,적자지속,2025/12,D,459322,-5.68,-4659,적자지속,-1.01,적자지속,-9771,적자전환,1010617,7.68,471055,539561,17.65,114.54,8291.76,0.6,13.71,13.97,-1.0,-5.5,,적자지속,,0.75,2000.0,100.0,3.8,2026/12(E),431588.0,-27.36,17.0,483047,5.17,13797,2.86,흑자전환,흑자전환,1031,흑자전환,1003802,-0.67,537424,-0.4,-2860.0,적자지속,-109.62,2162.53,144.97,-1.58,1794.0,-10.3,122.83,,20260326,kosdaq150,기초 화학물질 제조업,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",20010425,1.095
035720,카카오,kospi,G50,커뮤니케이션서비스,WI601,소프트웨어,20260327,21562725043600,48700,1040975,49786465150,0.1,-2.6,-15.16,-16.18,-22.94,17.07,70400,36450,-30.82,33.61,442766428,442766428,0,333653801,75.36,130610192,29.5,442766428,29.5,20260325,80991,7320,5179,9.04,1110.0,2.66,43.87,,8.78,110.59,적자지속,93.47,흑자전환,2025/12,D,80991,2.99,7320,47.79,9.04,43.49,5180,흑자전환,277835,7.8,152249,125586,6.16,82.49,25356.82,0.12,6.41,,1.93,4.59,1119.35,795.16,43.82,1.91,75.0,10.29,4.0,2026/12(E),80222.0,-39.29,18.0,87449,7.97,9006,10.3,23.03,13.94,7169,38.4,282561,1.7,127179,1.27,1521.0,37.03,32.02,1613.49,30.18,0.14,75.0,0.0,4.63,-27.77,20260326,kosdaq150,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",22.44,인터넷 서비스(인터넷 광고),20170710,0.915
196170,알테오젠,kosdaq,G35,건강관리,WI410,건강관리,20260327,20476694947500,382500,348739,132833702250,0.39,8.2,-4.85,-12.87,-15.93,8.66,559000,317500,-31.57,20.47,53533843,53533843,406793,42603885,79.58,7382052,13.79,53533843,13.79,20260325,2158,1069,1443,49.54,2718.0,94.89,140.73,3.92,26.97,-14.78,40.46,-32.88,35.86,2025/12(P),D,2159,109.82,1069,320.87,49.51,100.61,1443,137.73,4090,59.7,2741,1349,24.56,49.22,931.32,,,,18.25,29.52,1102.33,128.33,325.22,73.89,,,4.0,2026/12(E),575000.0,-33.48,2.0,5253,143.31,3252,61.91,204.21,25.05,3279,127.23,9513,132.59,2720,101.63,6209.0,132.03,61.6,6783.35,56.39,0.84,,,,,20260326,kospi200,자연과학 및 공학 연구개발업,,바이오시밀러 및 바이오베터,20141212,1.103
000810,삼성화재,kospi,G40,금융,WI520,보험,20260327,20267913777500,440500,122156,53389691000,-2.76,-7.17,-19.62,-10.38,-2.11,23.04,630000,327500,-30.08,34.5,46011155,46011155,3099510,31062500,67.51,25294527,54.97,46011155,54.97,20260325,140855,26593,20203,18.88,40618.0,1.44,10.84,0.65,nan,54.79,12.75,nan,16.7,2025/12(P),D,174130,4.46,26591,0.36,15.27,7.64,20203,-2.72,872695,2.65,156022,716673,4.05,459.34,64306.34,5.3,45.73,5.51,2.41,13.09,44343.89,0.22,11.05,1.34,19500.0,2.63,3.6,2026/12(E),671786.0,-34.43,14.0,,0.0,28966,,8.93,0.0,21182,4.85,980130,12.31,748708,4.47,43235.0,5.2,10.19,47572.82,9.26,0.02,22177.0,13.73,49.6,8.46,20260326,kosdaq150,보험업,10.94,"손해보험의 원수,재보험,운용자산의 투자활동",19750630,0.558
086520,에코프로,kosdaq,G15,소재,WI110,화학,20260327,20257801878400,149200,1341264,195511168100,2.19,-1.13,-14.84,53.81,197.8,156.36,185000,38350,-19.35,289.05,135776152,135776152,0,99824132,73.52,27472971,20.23,135776152,20.23,20260325,34315,2332,-2245,6.8,-2278.0,5.9,-65.5,,13.05,흑자전환,적자지속,흑자전환,적자지속,2025/12(P),D,34315,9.71,2332,흑자전환,6.8,흑자전환,-2243,적자지속,81383,7.69,38385,42998,5.63,112.02,12141.47,0.17,,,-3.76,-12.57,,적자지속,,12.16,150.0,53.06,,2026/12(E),,,,,0.0,,,0.0,0.0,,적자지속,,0.0,,0.0,,적자지속,,,,,,0.0,,0.0,20260326,kospi200,기타 금융업,,"환경소재,화학필터,이차전지소재등",20070720,1.523
267250,HD현대,kospi,G20,산업재,WI240,조선,20260327,20182733217500,255500,97345,24536479000,-4.13,-3.77,-14.26,35.54,68.09,244.8,298000,66900,-14.26,281.91,78993085,78993085,0,41293843,52.28,20938046,26.52,78993085,26.52,20260325,712594,60997,36755,8.56,12186.0,0.28,20.97,0.17,9.59,124.55,83.38,104.67,120.85,2025/12,D,712594,5.16,60996,104.47,8.56,94.55,36755,90.42,786859,6.52,303351,483508,1.83,159.39,12924.08,2.12,8.6,-41.62,4.82,10.25,12117.06,89.12,21.87,1.98,4000.0,11.11,4.0,2026/12(E),345500.0,-26.05,4.0,803454,12.75,79774,9.93,30.79,16.0,57504,56.45,839040,6.63,513970,6.3,19067.0,56.45,13.4,20447.53,12.5,0.08,5225.0,30.62,7.18,-16.51,20260326,kosdaq150,기타 금융업,14.92,지주회사,20170510,0.973
064350,현대로템,kospi,G20,산업재,WI250,"상사,자본재",20260327,20093096141300,184100,380789,68817217000,-3.0,2.22,-17.26,2.39,-15.74,78.05,249000,90400,-26.06,103.65,109142293,109142293,0,72284225,66.23,36709805,33.62,109142293,33.62,20260325,58389,10057,7704,17.22,7055.0,3.44,26.09,0.49,12.83,65.43,55.45,46.7,53.23,2025/12,D,58390,33.41,10056,120.24,17.22,65.1,7705,90.11,93180,76.3,30412,62768,91.58,206.39,464.22,0.32,8.5,57.7,10.55,30.05,7089.22,89.24,26.9,6.73,600.0,200.0,4.0,2026/12(E),300200.0,-38.67,15.0,69814,19.56,12449,17.83,23.8,3.54,9775,26.87,81039,-13.03,42271,-32.66,8960.0,27.0,20.55,9885.95,18.62,0.07,328.0,-45.33,3.66,-56.94,20260326,kosdaq150,철도장비 제조업,13.79,"철도차량, 특수중기, 산업기계",20131030,0.912
247540,에코프로비엠,kosdaq,G45,IT,WI630,IT가전,20260327,19761747668000,202000,440423,86844865950,1.56,5.26,-6.48,29.24,67.77,86.69,246000,81200,-17.89,148.77,97830434,97830434,0,53071681,54.25,14145068,14.46,97830434,14.46,20260325,25316,1434,916,5.66,402.0,7.81,502.49,,6.9,흑자전환,흑자전환,흑자전환,흑자전환,2025/12,D,25316,-8.5,1433,흑자전환,5.66,흑자전환,916,흑자전환,48820,12.91,20160,28660,22.13,142.16,3433.63,0.07,10.68,,1.99,2.29,410.86,흑자전환,494.09,11.25,100.0,,3.4,2026/12(E),211533.0,-4.51,15.0,29429,16.25,829,2.82,-42.15,-50.18,253,-72.38,52846,8.25,32556,13.59,152.0,-62.28,1328.95,356.13,567.21,-0.65,,,,,20260326,kospi200,일차전지 및 이차전지 제조업,,양극활물질,20190305,1.363
138040,메리츠금융지주,kospi,G40,금융,WI510,증권,20260327,19621047795300,116100,229342,26151856800,1.66,5.45,-13.03,7.3,1.04,-5.46,146200,101500,-20.59,14.38,169001273,169001273,0,66500585,39.35,24953847,14.77,169001273,14.77,20260325,31154,28726,23501,92.21,12713.0,6.3,9.13,3.62,nan,-33.68,-7.6,nan,2.52,2025/12(P),D,40217,3.02,28727,-9.92,71.43,5.52,23501,0.72,1155782,13.05,109300,1046482,13.58,957.44,9505.54,1.3,11.03,-51.15,2.14,23.44,11604.17,13.8,9.6,2.0,1350.0,-42.8,3.8,2026/12(E),154167.0,-24.69,6.0,42508,5.7,32672,76.86,13.73,-3.06,25389,8.03,1379008,19.31,1251594,19.6,14672.0,8.37,7.91,14543.08,7.98,0.01,1384.0,2.52,10.4,-5.71,20260326,kosdaq150,기타 금융업,14.92,투자사업,20110513,0.505
000150,두산,kospi,G20,산업재,WI250,"상사,자본재",20260327,19529765010000,1206000,69965,82672554000,-2.66,1.69,3.52,53.24,111.95,298.68,1278000,239500,-5.63,403.55,16193835,16193835,4889500,6952635,42.93,3068213,18.95,16193835,18.95,20260324,197842,10628,2496,5.37,5383.0,0.99,224.04,,9.36,31.74,적자지속,20.4,적자지속,2025/12(P),D,197841,9.11,10627,5.87,5.37,-3.07,2495,-17.44,301431,6.56,118895,182536,6.87,153.53,1245.73,0.78,26.49,142.14,1.03,-14.57,3294.03,흑자전환,349.42,15.17,4000.0,100.0,4.0,2026/12(E),1490000.0,-19.06,10.0,212744,7.53,16296,7.66,53.35,42.64,7778,211.74,332635,10.35,202716,11.06,20396.0,72.34,59.13,21770.38,55.4,1.69,2804.0,-29.9,5.96,-77.5,20260326,kosdaq150,기타 금융업,14.92,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",19730629,1.507
096770,SK이노베이션,kospi,G10,에너지,WI100,에너지,20260327,18764859468000,111000,261005,28389258450,-0.27,-2.55,-15.4,7.45,7.14,-8.94,137700,81100,-19.39,36.87,169052788,169052788,1248426,63916012,37.81,22079209,13.06,169052788,13.06,20260325,802961,-2699,-54365,-0.34,-20391.0,0.23,-5.44,,1.85,98.57,적자지속,93.65,적자지속,2025/12,D,802961,8.11,-2699,적자전환,-0.34,-94.58,-54364,적자지속,1056085,-4.45,363915,692170,-2.35,190.2,2420.61,1.79,,,-5.03,-14.42,,적자지속,,0.86,2000.0,,3.5,2026/12(E),132143.0,-16.0,15.0,757857,-5.62,18203,2.4,흑자전환,흑자전환,-83,적자지속,1055193,-0.08,680134,-1.74,-451.0,적자지속,-246.12,924.26,120.1,-1.26,2321.0,,,,20260326,kosdaq150,석유 정제품 제조업,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",20070725,1.055
024110,기업은행,kospi,G40,금융,WI500,은행,20260327,18659765334600,23400,1130599,26177141150,0.0,-2.9,-12.03,10.38,19.69,50.87,28550,13600,-18.04,72.06,797425869,797425869,0,249137785,31.24,102796766,12.89,797425869,12.89,20260325,133698,36555,27189,27.34,3396.0,1.4,6.89,6.56,nan,19.11,0.55,nan,1.05,2025/12(P),D,189549,3.22,36556,1.71,19.29,1.44,27189,2.43,4722198,5.31,342311,4379887,5.13,1279.51,706.07,7.43,31.24,-2.38,0.58,8.06,3314.45,2.83,7.06,0.55,1065.0,0.0,3.5,2026/12(E),26923.0,-13.09,14.0,181100,-4.46,38334,21.17,4.86,11.66,28117,3.41,5241524,11.0,4856650,10.89,3525.0,3.37,6.64,3567.07,6.56,0.0,1160.0,8.92,32.9,5.31,20260326,kosdaq150,은행 및 저축기관,7.81,은행업,20031224,0.556
011200,HMM,kospi,G20,산업재,WI260,운송,20260327,18544058490200,19660,1046495,20260822020,-0.76,-7.48,-16.16,-3.15,-6.6,-1.95,25950,17690,-24.24,11.14,943237970,943237970,0,608992731,64.56,68559515,7.27,943237970,7.27,20260325,108914,14612,18787,13.42,1984.0,1.7,9.91,-0.16,-14.18,-68.27,-59.47,-63.03,-62.12,2025/12,D,108914,-6.91,14612,-58.4,13.42,-55.3,18787,-50.33,335631,-0.84,265713,69919,16.67,26.31,418.4,3.41,35.14,151.36,5.57,6.9,1883.74,-56.37,10.58,0.7,700.0,16.67,3.2,2026/12(E),22556.0,-12.84,11.0,99832,-8.34,9018,9.03,-38.28,-32.71,11883,-36.75,338796,0.94,63779,-8.78,1259.0,-32.78,15.62,1258.21,15.63,-0.06,592.0,-15.43,46.99,33.72,20260326,kosdaq150,해상 운송업,8.32,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",19951005,0.454
